seed,hardware_transition,baseline_experiment_id,locked_experiment_id,baseline_pass,locked_pass,baseline_abort_reason,locked_abort_reason,locked_abort_reason_name,feature,metric,family,lane,bit,control_bit,scope,baseline_value_ps,locked_value_ps,delta_ps,baseline_abs_ps,locked_abs_ps,delta_abs_ps,baseline_sign,locked_sign,sign_flip,abs_improved,abs_worsened
45,fail_to_fail,baseline-no-lock-seed-45,cntvaluein3-skew-locked-seed-45,False,False,2,2,check_starting_data_search_exhausted,signed_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane1__dqs1__ctrl_2__ld_vs_cntvaluein_dqs__value_ps,signed_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane1,dqs1,2,ld_vs_cntvaluein_dqs,8,910,902,8,910,902,positive,positive,False,False,True
45,fail_to_fail,baseline-no-lock-seed-45,cntvaluein3-skew-locked-seed-45,False,False,2,2,check_starting_data_search_exhausted,signed_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane1__dqs1__ctrl_3__ld_vs_cntvaluein_dqs__value_ps,signed_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane1,dqs1,3,ld_vs_cntvaluein_dqs,238,-462,-700,238,462,224,positive,negative,True,False,True
45,fail_to_fail,baseline-no-lock-seed-45,cntvaluein3-skew-locked-seed-45,False,False,2,2,check_starting_data_search_exhausted,signed_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane1__dqs1__ctrl_4__ld_vs_cntvaluein_dqs__value_ps,signed_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane1,dqs1,4,ld_vs_cntvaluein_dqs,457,898,441,457,898,441,positive,positive,False,False,True
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_bus_skew_minus_dq_median__idelay_cntvaluein_skew__lane0__dqs0__ctrl_none__dqs_vs_dq_bus_skew__value_ps,signed_dqs_bus_skew_minus_dq_median,idelay_cntvaluein_skew,lane0,dqs0,,dqs_vs_dq_bus_skew,35,-304.5,-339.5,35,304.5,269.5,positive,negative,True,False,True
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_bus_skew_minus_dq_median__idelay_cntvaluein_skew__lane1__dqs1__ctrl_none__dqs_vs_dq_bus_skew__value_ps,signed_dqs_bus_skew_minus_dq_median,idelay_cntvaluein_skew,lane1,dqs1,,dqs_vs_dq_bus_skew,-216.5,-601.5,-385,216.5,601.5,385,negative,negative,False,False,True
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq0__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq0,0,dqs_vs_dq_bit,-842,507,1349,842,507,-335,negative,positive,True,True,False
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq0__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq0,1,dqs_vs_dq_bit,-809,913,1722,809,913,104,negative,positive,True,False,True
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq0__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq0,2,dqs_vs_dq_bit,-449,462,911,449,462,13,negative,positive,True,False,True
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq0__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq0,3,dqs_vs_dq_bit,121,413,292,121,413,292,positive,positive,False,False,True
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq0__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq0,4,dqs_vs_dq_bit,-426,431,857,426,431,5,negative,positive,True,False,True
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq1__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq1,0,dqs_vs_dq_bit,-926,423,1349,926,423,-503,negative,positive,True,True,False
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq1__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq1,1,dqs_vs_dq_bit,-727,917,1644,727,917,190,negative,positive,True,False,True
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq1__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq1,2,dqs_vs_dq_bit,-393,372,765,393,372,-21,negative,positive,True,True,False
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq1__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq1,3,dqs_vs_dq_bit,87,327,240,87,327,240,positive,positive,False,False,True
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq1__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq1,4,dqs_vs_dq_bit,-346,344,690,346,344,-2,negative,positive,True,True,False
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq2__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq2,0,dqs_vs_dq_bit,-723,515,1238,723,515,-208,negative,positive,True,True,False
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq2__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq2,1,dqs_vs_dq_bit,-851,921,1772,851,921,70,negative,positive,True,False,True
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq2__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq2,2,dqs_vs_dq_bit,-487,278,765,487,278,-209,negative,positive,True,True,False
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq2__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq2,3,dqs_vs_dq_bit,505,235,-270,505,235,-270,positive,positive,False,True,False
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq2__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq2,4,dqs_vs_dq_bit,-337,249,586,337,249,-88,negative,positive,True,True,False
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq3__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq3,0,dqs_vs_dq_bit,-578,600,1178,578,600,22,negative,positive,True,False,True
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq3__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq3,1,dqs_vs_dq_bit,-584,799,1383,584,799,215,negative,positive,True,False,True
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq3__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq3,2,dqs_vs_dq_bit,-340,738,1078,340,738,398,negative,positive,True,False,True
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq3__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq3,3,dqs_vs_dq_bit,345,342,-3,345,342,-3,positive,positive,False,True,False
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq3__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq3,4,dqs_vs_dq_bit,-196,38,234,196,38,-158,negative,positive,True,True,False
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq4__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq4,0,dqs_vs_dq_bit,-1009,339,1348,1009,339,-670,negative,positive,True,True,False
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq4__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq4,1,dqs_vs_dq_bit,-813,832,1645,813,832,19,negative,positive,True,False,True
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq4__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq4,2,dqs_vs_dq_bit,-485,280,765,485,280,-205,negative,positive,True,True,False
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq4__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq4,3,dqs_vs_dq_bit,416,391,-25,416,391,-25,positive,positive,False,True,False
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq4__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq4,4,dqs_vs_dq_bit,-334,336,670,334,336,2,negative,positive,True,False,True
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq5__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq5,0,dqs_vs_dq_bit,-585,652,1237,585,652,67,negative,positive,True,False,True
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq5__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq5,1,dqs_vs_dq_bit,-497,709,1206,497,709,212,negative,positive,True,False,True
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq5__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq5,2,dqs_vs_dq_bit,-426,818,1244,426,818,392,negative,positive,True,False,True
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq5__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq5,3,dqs_vs_dq_bit,337,250,-87,337,250,-87,positive,positive,False,True,False
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq5__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq5,4,dqs_vs_dq_bit,-199,-51,148,199,51,-148,negative,negative,False,True,False
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq6__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq6,0,dqs_vs_dq_bit,-837,499,1336,837,499,-338,negative,positive,True,True,False
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq6__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq6,1,dqs_vs_dq_bit,-763,799,1562,763,799,36,negative,positive,True,False,True
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq6__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq6,2,dqs_vs_dq_bit,-580,186,766,580,186,-394,negative,positive,True,True,False
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq6__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq6,3,dqs_vs_dq_bit,515,141,-374,515,141,-374,positive,positive,False,True,False
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq6__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq6,4,dqs_vs_dq_bit,-397,153,550,397,153,-244,negative,positive,True,True,False
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq7__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq7,0,dqs_vs_dq_bit,-807,431,1238,807,431,-376,negative,positive,True,True,False
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq7__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq7,1,dqs_vs_dq_bit,-879,740,1619,879,740,-139,negative,positive,True,True,False
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq7__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq7,2,dqs_vs_dq_bit,-577,188,765,577,188,-389,negative,positive,True,True,False
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq7__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq7,3,dqs_vs_dq_bit,422,143,-279,422,143,-279,positive,positive,False,True,False
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq7__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq7,4,dqs_vs_dq_bit,-477,160,637,477,160,-317,negative,positive,True,True,False
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq10__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq10,0,dqs_vs_dq_bit,-437,506,943,437,506,69,negative,positive,True,False,True
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq10__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq10,1,dqs_vs_dq_bit,-752,489,1241,752,489,-263,negative,positive,True,True,False
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq10__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq10,2,dqs_vs_dq_bit,-615,575,1190,615,575,-40,negative,positive,True,True,False
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq10__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq10,3,dqs_vs_dq_bit,125,-74,-199,125,74,-51,positive,negative,True,True,False
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq10__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq10,4,dqs_vs_dq_bit,-368,467,835,368,467,99,negative,positive,True,False,True
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq11__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq11,0,dqs_vs_dq_bit,-426,635,1061,426,635,209,negative,positive,True,False,True
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq11__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq11,1,dqs_vs_dq_bit,-752,365,1117,752,365,-387,negative,positive,True,True,False
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq11__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq11,2,dqs_vs_dq_bit,-439,499,938,439,499,60,negative,positive,True,False,True
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq11__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq11,3,dqs_vs_dq_bit,110,8,-102,110,8,-102,positive,positive,False,True,False
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq11__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq11,4,dqs_vs_dq_bit,-271,532,803,271,532,261,negative,positive,True,False,True
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq12__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq12,0,dqs_vs_dq_bit,-444,423,867,444,423,-21,negative,positive,True,True,False
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq12__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq12,1,dqs_vs_dq_bit,-836,397,1233,836,397,-439,negative,positive,True,True,False
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq12__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq12,2,dqs_vs_dq_bit,-617,662,1279,617,662,45,negative,positive,True,False,True
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq12__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq12,3,dqs_vs_dq_bit,39,-2,-41,39,2,-37,positive,negative,True,True,False
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq12__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq12,4,dqs_vs_dq_bit,-455,600,1055,455,600,145,negative,positive,True,False,True
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq13__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq13,0,dqs_vs_dq_bit,-515,547,1062,515,547,32,negative,positive,True,False,True
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq13__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq13,1,dqs_vs_dq_bit,-844,280,1124,844,280,-564,negative,positive,True,True,False
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq13__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq13,2,dqs_vs_dq_bit,-275,408,683,275,408,133,negative,positive,True,False,True
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq13__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq13,3,dqs_vs_dq_bit,18,-76,-94,18,76,58,positive,negative,True,False,True
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq13__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq13,4,dqs_vs_dq_bit,-223,453,676,223,453,230,negative,positive,True,False,True
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq14__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq14,0,dqs_vs_dq_bit,-345,339,684,345,339,-6,negative,positive,True,True,False
46,pass_to_pass,baseline-no-lock-seed-46,cntvaluein3-skew-locked-seed-46,True,True,0,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq14__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq14,1,dqs_vs_dq_bit,-660,306,966,660,306,-354,negative,positive,True,True,False
